title,prev,line,next,album,year,artist
She Fell Away,She fell away,Left me holding everything,Once the road lay open like a girl,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Left me holding everything,Once the road lay open like a girl,,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Once the road lay open like a girl,,And we drank and laughed and threw the bottle over,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,,And we drank and laughed and threw the bottle over,But she fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,And we drank and laughed and threw the bottle over,But she fell away,She fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,But she fell away,She fell away,I did not see the cracks form,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,She fell away,I did not see the cracks form,As I knelt to pray,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,I did not see the cracks form,As I knelt to pray,"I did not see the crevice yawn, no",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,As I knelt to pray,"I did not see the crevice yawn, no",Sometimes,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,"I did not see the crevice yawn, no",Sometimes,At night I feel the end it is at hand,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Sometimes,At night I feel the end it is at hand,My pistol going crazy in my hand,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,At night I feel the end it is at hand,My pistol going crazy in my hand,For she fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,My pistol going crazy in my hand,For she fell away,O she fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,For she fell away,O she fell away,Walked me to the brink,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,O she fell away,Walked me to the brink,Then fell away I did not see her fall,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Walked me to the brink,Then fell away I did not see her fall,To better days,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Then fell away I did not see her fall,To better days,Sometimes I wonder was she ever there at all,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,To better days,Sometimes I wonder was she ever there at all,She fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,Sometimes I wonder was she ever there at all,She fell away,She fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,She fell away,She fell away,She fell away,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
She Fell Away,She fell away,She fell away,,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,"Yeah, they came to take me away",Said I’d be sitting here for the rest of my life,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Yeah, they came to take me away",Said I’d be sitting here for the rest of my life,But I don’t really care – I shot my wife,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,Said I’d be sitting here for the rest of my life,But I don’t really care – I shot my wife,"And brother, I can’t even remember the reason why",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,But I don’t really care – I shot my wife,"And brother, I can’t even remember the reason why",,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"And brother, I can’t even remember the reason why",,"Oh, it makes a long time man feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,It sure makes a long time man feel bad,,We was down in Jacksonville,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,We was down in Jacksonville,A cold winter night,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,We was down in Jacksonville,A cold winter night,"My baby and I, we began to fight",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,A cold winter night,"My baby and I, we began to fight","I heated up, and I grabbed my gun",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"My baby and I, we began to fight","I heated up, and I grabbed my gun",I get so cold on those nights down south,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"I heated up, and I grabbed my gun",I get so cold on those nights down south,She was laying in a pool right there on the kitchen floor,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,I get so cold on those nights down south,She was laying in a pool right there on the kitchen floor,She looked up at me and began to smile,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,She was laying in a pool right there on the kitchen floor,She looked up at me and began to smile,"Her gasping words: “Baby, I love you”",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,She looked up at me and began to smile,"Her gasping words: “Baby, I love you”",Then she closed those baby blue eyes,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Her gasping words: “Baby, I love you”",Then she closed those baby blue eyes,,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,Then she closed those baby blue eyes,,"Oh, it makes a long time man feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,"Yeah, it makes a long time man feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,It sure makes a long time man feel bad,"Yeah, it makes a long time man feel bad","Yeah, yeah it makes him feel bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Yeah, it makes a long time man feel bad","Yeah, yeah it makes him feel bad",,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"Yeah, yeah it makes him feel bad",,Sometimes I hear you call my name,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,Sometimes I hear you call my name,"In the dead of the night, yeah",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,Sometimes I hear you call my name,"In the dead of the night, yeah",It sure makes a long time man feel bad,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"In the dead of the night, yeah",It sure makes a long time man feel bad,It sure makes a long time man feel bad,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,It sure makes a long time man feel bad,It sure makes a long time man feel bad,It sure makes a long time man feel bad,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,It sure makes a long time man feel bad,It sure makes a long time man feel bad,I ain’t had those arms around me,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,It sure makes a long time man feel bad,I ain’t had those arms around me,"I ain’t had those lips, those lips, around me",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,I ain’t had those arms around me,"I ain’t had those lips, those lips, around me",,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"I ain’t had those lips, those lips, around me",,"It sure makes a long time man feel bad, so bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, so bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, yeah so bad",Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
Long Time Man,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, yeah so bad",,Your Funeral… My Trial,1986,Nick Cave & The Bad Seeds
The Mercy Seat,,It began when they come took me from my home,"And put me in Dead Row,",Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,It began when they come took me from my home,"And put me in Dead Row,","Of which I am nearly wholly innocent, you know.",Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,"And put me in Dead Row,","Of which I am nearly wholly innocent, you know.",And I’ll say it again,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,"Of which I am nearly wholly innocent, you know.",And I’ll say it again,I..am..not..afraid..to..die.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,And I’ll say it again,I..am..not..afraid..to..die.,,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,I..am..not..afraid..to..die.,,I began to warm and chill,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,,I began to warm and chill,"To objects and their fields,",Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,I began to warm and chill,"To objects and their fields,","A ragged cup, a twisted mop",Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,"To objects and their fields,","A ragged cup, a twisted mop",The face of Jesus in my soup,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,"A ragged cup, a twisted mop",The face of Jesus in my soup,Those sinister dinner meals,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,The face of Jesus in my soup,Those sinister dinner meals,The meal trolley’s wicked wheels,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,Those sinister dinner meals,The meal trolley’s wicked wheels,A hooked bone rising from my food,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,The meal trolley’s wicked wheels,A hooked bone rising from my food,All things either good or ungood.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,A hooked bone rising from my food,All things either good or ungood.,,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,All things either good or ungood.,,An the mercy seat is waiting,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,,An the mercy seat is waiting,And I think my head is burning,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,An the mercy seat is waiting,And I think my head is burning,And in a way I’m yearning,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,And I think my head is burning,And in a way I’m yearning,To be done with all this measuring of truth.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,And in a way I’m yearning,To be done with all this measuring of truth.,An eye for an eye,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,To be done with all this measuring of truth.,An eye for an eye,A tooth for a tooth,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,An eye for an eye,A tooth for a tooth,An anyway I told the truth,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,A tooth for a tooth,An anyway I told the truth,And I’m not afraid to die.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,An anyway I told the truth,And I’m not afraid to die.,,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,And I’m not afraid to die.,,Interpret signs and catalogue,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,,Interpret signs and catalogue,"A blackened tooth, a scarlet fog.",Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,Interpret signs and catalogue,"A blackened tooth, a scarlet fog.",The walls are bad.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,"A blackened tooth, a scarlet fog.",The walls are bad.,Black. Bottom kind.,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,The walls are bad.,Black. Bottom kind.,They are the sick breath at my hind,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,Black. Bottom kind.,They are the sick breath at my hind,They are the sick breath at my hind,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,They are the sick breath at my hind,They are the sick breath at my hind,They are the sick breath at my hind,Tender Prey,1988,Nick Cave & The Bad Seeds
The Mercy Seat,They are the sick breath at my hind,They are the sick breath at my hind,They are the sick breath gathering at my hind,Tender Prey,1988,Nick Cave & The Bad Seeds
